tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2015-520,Roland Garros,Clay,128,G,20150524,22,105053,,,Santiago Giraldo,R,188.0,COL,27.49075975360000,64.0,755.0,105385,,,Donald Young,L,183.0,USA,25.8370978782,52.0,910.0,6-4 7-5 6-3,5,R128,151.0,6.0,1.0,91.0,61.0,38.0,15.0,15.0,2.0,7.0,3.0,5.0,125.0,72.0,38.0,21.0,16.0,18.0,27.0
2015-520,Roland Garros,Clay,128,G,20150524,23,104871,,,Jeremy Chardy,R,188.0,FRA,28.279260780300000,45.0,985.0,103582,,Q,Michael Berrer,L,193.0,GER,34.8966461328,145.0,361.0,4-6 6-3 6-4 6-4,5,R128,144.0,9.0,5.0,94.0,51.0,44.0,33.0,20.0,0.0,1.0,8.0,2.0,120.0,80.0,58.0,20.0,19.0,7.0,10.0
2015-520,Roland Garros,Clay,128,G,20150524,24,104545,16.0,,John Isner,R,206.0,USA,30.078028747400000,16.0,1980.0,104312,,,Andreas Seppi,R,190.0,ITA,31.255304585900000,39.0,1100.0,7-5 6-2 6-3,5,R128,101.0,21.0,0.0,87.0,65.0,49.0,11.0,15.0,2.0,4.0,2.0,6.0,93.0,56.0,35.0,15.0,14.0,8.0,14.0
2015-520,Roland Garros,Clay,128,G,20150524,25,105227,9.0,,Marin Cilic,R,198.0,CRO,26.6529774127,10.0,3370.0,104898,,,Robin Haase,R,190.0,NED,28.134154688600000,80.0,647.0,6-2 6-4 6-2,5,R128,97.0,14.0,1.0,70.0,45.0,40.0,15.0,13.0,1.0,1.0,3.0,2.0,86.0,59.0,36.0,11.0,13.0,1.0,6.0
2015-520,Roland Garros,Clay,128,G,20150524,26,105063,,Q,Andrea Arnaboldi,L,,ITA,27.40862423,187.0,261.0,105902,,,James Duckworth,R,183.0,AUS,23.340177960300000,83.0,626.0,4-6 6-7(5) 7-6(4) 7-6(2) 6-0,5,R128,250.0,13.0,5.0,186.0,103.0,81.0,49.0,26.0,14.0,16.0,16.0,9.0,187.0,101.0,77.0,43.0,26.0,13.0,17.0
2015-520,Roland Garros,Clay,128,G,20150524,27,105668,,,Jerzy Janowicz,R,203.0,POL,24.5284052019,50.0,940.0,111506,,WC,Maxime Hamou,R,,FRA,19.961670089000000,225.0,213.0,6-7(4) 6-3 6-4 6-4,5,R128,175.0,15.0,6.0,132.0,86.0,64.0,26.0,21.0,7.0,10.0,1.0,2.0,148.0,99.0,63.0,24.0,20.0,13.0,19.0
2015-520,Roland Garros,Clay,128,G,20150524,28,104919,23.0,,Leonardo Mayer,R,188.0,ARG,28.0273785079,22.0,1580.0,106210,,,Jiri Vesely,L,,CZE,21.8726899384,41.0,1053.0,3-6 7-6(6) 6-3 5-7 6-2,5,R128,235.0,11.0,5.0,154.0,104.0,75.0,24.0,26.0,3.0,8.0,3.0,6.0,172.0,124.0,86.0,23.0,24.0,12.0,17.0
2015-520,Roland Garros,Clay,128,G,20150524,29,104678,31.0,,Viktor Troicki,R,193.0,SRB,29.2840520192,33.0,1217.0,105526,,,Jan Lennard Struff,R,,GER,25.0814510609,98.0,533.0,6-2 6-1 6-7(3) 6-1,5,R128,144.0,14.0,2.0,129.0,80.0,58.0,29.0,18.0,11.0,12.0,9.0,7.0,108.0,61.0,44.0,19.0,16.0,6.0,13.0
2015-520,Roland Garros,Clay,128,G,20150524,30,104620,,,Simone Bolelli,R,183.0,ITA,29.626283367600000,60.0,826.0,104327,,,Steve Darcis,R,178.0,BEL,31.197809719400000,76.0,664.0,6-3 6-4 6-3,5,R128,103.0,2.0,2.0,69.0,41.0,35.0,21.0,14.0,0.0,0.0,8.0,4.0,101.0,69.0,48.0,10.0,14.0,6.0,10.0
2015-520,Roland Garros,Clay,128,G,20150524,31,104593,,,Daniel Gimeno Traver,R,185.0,ESP,29.796030116400000,66.0,746.0,105154,,,Joao Souza,R,193.0,BRA,26.992470910300000,78.0,650.0,7-6(5) 6-4 6-4,5,R128,149.0,4.0,4.0,120.0,82.0,62.0,15.0,16.0,10.0,12.0,0.0,1.0,108.0,85.0,52.0,11.0,16.0,4.0,8.0
2015-520,Roland Garros,Clay,128,G,20150524,32,103970,7.0,,David Ferrer,R,175.0,ESP,33.144421629,8.0,4490.0,105041,,,Lukas Lacko,R,185.0,SVK,27.5564681725,94.0,567.0,6-1 6-3 6-1,5,R128,82.0,8.0,5.0,70.0,43.0,34.0,15.0,12.0,4.0,5.0,4.0,1.0,66.0,40.0,18.0,10.0,11.0,2.0,9.0
2015-520,Roland Garros,Clay,128,G,20150524,33,105453,5.0,,Kei Nishikori,R,178.0,JPN,25.401779603,5.0,5220.0,103908,,WC,Paul Henri Mathieu,R,185.0,FRA,33.363449692000000,125.0,429.0,6-3 7-5 6-1,5,R128,130.0,7.0,3.0,79.0,39.0,31.0,23.0,14.0,1.0,3.0,2.0,3.0,99.0,50.0,30.0,19.0,14.0,8.0,15.0
2015-520,Roland Garros,Clay,128,G,20150524,34,105064,,,Thomaz Bellucci,L,188.0,BRA,27.400410677600000,40.0,1065.0,104594,,,Marinko Matosevic,R,194.0,AUS,29.793292265600000,100.0,526.0,6-1 6-2 6-4,5,R128,90.0,5.0,2.0,73.0,42.0,27.0,22.0,13.0,2.0,4.0,2.0,1.0,76.0,49.0,26.0,10.0,12.0,3.0,10.0
2015-520,Roland Garros,Clay,128,G,20150524,35,103794,,,Benjamin Becker,R,178.0,GER,33.9383983573,48.0,965.0,105074,,,Ruben Bemelmans,L,,BEL,27.3593429158,95.0,546.0,6-3 6-7(5) 2-6 7-6(4) 6-2,5,R128,216.0,11.0,7.0,182.0,119.0,79.0,34.0,25.0,8.0,12.0,18.0,3.0,167.0,120.0,80.0,23.0,24.0,8.0,13.0
2015-520,Roland Garros,Clay,128,G,20150524,36,104269,32.0,,Fernando Verdasco,L,188.0,ESP,31.523613963000000,34.0,1180.0,106121,,Q,Taro Daniel,R,,JPN,22.3216974675,168.0,303.0,6-3 6-4 6-2,5,R128,95.0,5.0,2.0,69.0,41.0,33.0,19.0,14.0,0.0,1.0,3.0,0.0,72.0,55.0,32.0,10.0,13.0,4.0,9.0
2015-520,Roland Garros,Clay,128,G,20150524,37,105138,19.0,,Roberto Bautista Agut,R,,ESP,27.110198494200000,20.0,1750.0,104252,,,Florian Mayer,R,190.0,GER,31.635865845300000,527.0,63.0,6-3 6-1 6-3,5,R128,93.0,4.0,0.0,74.0,51.0,41.0,14.0,13.0,2.0,3.0,3.0,3.0,83.0,53.0,28.0,13.0,12.0,7.0,13.0
2015-520,Roland Garros,Clay,128,G,20150524,38,104586,,,Lukas Rosol,R,196.0,CZE,29.8343600274,43.0,1035.0,111200,,Q,Elias Ymer,R,,SWE,19.1211498973,175.0,283.0,6-2 7-6(7) 6-3,5,R128,114.0,6.0,4.0,82.0,50.0,42.0,22.0,15.0,0.0,1.0,1.0,2.0,93.0,50.0,32.0,25.0,14.0,3.0,7.0
2015-520,Roland Garros,Clay,128,G,20150524,39,104338,,,Juan Monaco,R,185.0,ARG,31.1540041068,35.0,1170.0,105643,,,Federico Delbonis,L,190.0,ARG,24.635181382600000,82.0,627.0,6-7(4) 6-2 6-1 6-7(6) 6-2,5,R128,208.0,0.0,1.0,135.0,103.0,68.0,20.0,23.0,4.0,9.0,4.0,8.0,165.0,106.0,68.0,22.0,24.0,12.0,24.0
2015-520,Roland Garros,Clay,128,G,20150524,40,104559,,,Teymuraz Gabashvili,R,188.0,RUS,30.0041067762,74.0,677.0,103852,11.0,,Feliciano Lopez,L,188.0,ESP,33.6755646817,12.0,2280.0,6-3 7-6(9) 6-3,5,R128,130.0,9.0,3.0,108.0,73.0,53.0,23.0,16.0,2.0,2.0,10.0,2.0,90.0,55.0,41.0,21.0,14.0,8.0,10.0
2015-520,Roland Garros,Clay,128,G,20150524,41,104542,14.0,,Jo Wilfried Tsonga,R,188.0,FRA,30.1026694045,15.0,2045.0,105872,,Q,Christian Lindell,U,,SWE,23.509924709100000,214.0,225.0,6-1 6-2 6-2,5,R128,92.0,4.0,2.0,63.0,44.0,40.0,11.0,12.0,1.0,1.0,0.0,5.0,75.0,43.0,27.0,10.0,11.0,7.0,13.0
2015-520,Roland Garros,Clay,128,G,20150524,42,104534,,,Dudi Sela,R,175.0,ISR,30.1382614648,91.0,580.0,105062,,,Mikhail Kukushkin,R,183.0,KAZ,27.4113620808,58.0,842.0,7-6(5) 6-3 7-6(4),5,R128,152.0,1.0,3.0,122.0,78.0,56.0,22.0,17.0,5.0,8.0,3.0,1.0,112.0,69.0,44.0,21.0,16.0,2.0,6.0
2015-520,Roland Garros,Clay,128,G,20150524,43,104665,,,Pablo Andujar,R,180.0,ESP,29.3333333333,42.0,1050.0,105077,,,Albert Ramos,L,188.0,ESP,27.351129363400000,63.0,780.0,6-2 6-4 7-6(3),5,R128,158.0,2.0,2.0,102.0,67.0,46.0,19.0,15.0,7.0,10.0,7.0,2.0,114.0,67.0,39.0,21.0,15.0,10.0,16.0
2015-520,Roland Garros,Clay,128,G,20150524,44,104259,22.0,,Philipp Kohlschreiber,R,178.0,GER,31.605749486700000,28.0,1285.0,104424,,,Go Soeda,R,178.0,JPN,30.7159479808,92.0,575.0,6-1 6-0 6-2,5,R128,86.0,5.0,2.0,61.0,36.0,31.0,16.0,11.0,1.0,1.0,0.0,1.0,64.0,36.0,14.0,13.0,10.0,3.0,10.0
2015-520,Roland Garros,Clay,128,G,20150524,45,104926,28.0,,Fabio Fognini,R,178.0,ITA,28.0027378508,27.0,1295.0,105147,,,Tatsuma Ito,R,180.0,JPN,27.017111567400000,106.0,494.0,6-3 6-2 6-2,5,R128,93.0,9.0,3.0,80.0,51.0,37.0,19.0,13.0,5.0,6.0,3.0,1.0,69.0,44.0,26.0,10.0,12.0,4.0,10.0
2015-520,Roland Garros,Clay,128,G,20150524,46,105332,,,Benoit Paire,R,196.0,FRA,26.045174538,71.0,698.0,105671,,Q,Gastao Elias,R,178.0,POR,24.4982888433,152.0,342.0,5-7 6-3 4-6 6-4 6-2,5,R128,179.0,11.0,6.0,150.0,83.0,61.0,36.0,25.0,10.0,15.0,6.0,7.0,165.0,82.0,55.0,42.0,24.0,7.0,14.0
2015-520,Roland Garros,Clay,128,G,20150524,47,103285,,,Radek Stepanek,R,185.0,CZE,36.4900752909,129.0,422.0,104471,,,Ivan Dodig,R,183.0,CRO,30.3901437372,119.0,466.0,5-7 6-3 6-4 6-1,5,R128,161.0,9.0,1.0,114.0,76.0,57.0,20.0,19.0,9.0,11.0,9.0,4.0,94.0,55.0,36.0,21.0,19.0,2.0,8.0
2015-520,Roland Garros,Clay,128,G,20150524,48,104607,4.0,,Tomas Berdych,R,196.0,CZE,29.6837782341,4.0,5230.0,106415,,Q,Yoshihito Nishioka,L,,JPN,19.6577686516,146.0,360.0,6-0 7-5 6-3,5,R128,107.0,3.0,2.0,75.0,51.0,42.0,16.0,14.0,3.0,3.0,0.0,1.0,82.0,52.0,30.0,15.0,13.0,7.0,12.0
2015-520,Roland Garros,Clay,128,G,20150524,49,104527,8.0,,Stanislas Wawrinka,R,183.0,SUI,30.157426420300000,9.0,3845.0,104947,,,Marsel Ilhan,R,190.0,TUR,27.953456536600000,81.0,647.0,6-3 6-2 6-3,5,R128,96.0,10.0,5.0,86.0,50.0,39.0,21.0,13.0,6.0,6.0,6.0,2.0,96.0,60.0,39.0,13.0,13.0,8.0,13.0
2015-520,Roland Garros,Clay,128,G,20150524,50,105583,,,Dusan Lajovic,R,180.0,SRB,24.900752909,67.0,730.0,104216,,,Maximo Gonzalez,R,175.0,ARG,31.846680355900000,114.0,471.0,6-3 6-3 6-1,5,R128,108.0,2.0,1.0,78.0,62.0,46.0,11.0,13.0,2.0,2.0,0.0,1.0,89.0,56.0,30.0,17.0,12.0,8.0,13.0
2015-520,Roland Garros,Clay,128,G,20150524,51,104660,,,Sergiy Stakhovsky,R,193.0,UKR,29.3798767967,54.0,894.0,105575,,,Ricardas Berankis,R,175.0,LTU,24.925393566100000,93.0,573.0,6-2 7-5 6-1,5,R128,84.0,4.0,2.0,75.0,45.0,38.0,19.0,14.0,0.0,1.0,0.0,4.0,89.0,58.0,31.0,16.0,13.0,4.0,10.0
2015-520,Roland Garros,Clay,128,G,20150524,52,105449,,,Steve Johnson,R,188.0,USA,25.415468856900000,56.0,850.0,104198,26.0,,Guillermo Garcia Lopez,R,188.0,ESP,31.9726214921,24.0,1335.0,6-3 6-3 6-7(1) 3-6 6-3,5,R128,209.0,9.0,6.0,160.0,91.0,59.0,39.0,24.0,10.0,15.0,4.0,5.0,155.0,89.0,57.0,35.0,24.0,6.0,14.0
2015-520,Roland Garros,Clay,128,G,20150524,53,105208,24.0,,Ernests Gulbis,R,190.0,LAT,26.7323750856,29.0,1275.0,104997,,Q,Igor Sijsling,R,190.0,NED,27.7672826831,166.0,311.0,6-4 6-4 7-6(3),5,R128,139.0,15.0,5.0,96.0,54.0,42.0,25.0,16.0,4.0,6.0,0.0,1.0,110.0,78.0,50.0,15.0,16.0,5.0,9.0
2015-520,Roland Garros,Clay,128,G,20150524,54,103917,,WC,Nicolas Mahut,R,190.0,FRA,33.338809034900000,116.0,469.0,106293,,Q,Kimmer Coppejans,R,,BEL,21.2922655715,107.0,494.0,6-3 6-4 7-6(4),5,R128,145.0,15.0,0.0,117.0,79.0,56.0,17.0,16.0,10.0,13.0,6.0,3.0,102.0,69.0,42.0,19.0,15.0,9.0,14.0
2015-520,Roland Garros,Clay,128,G,20150524,55,105373,,,Martin Klizan,L,190.0,SVK,25.8699520876,36.0,1170.0,126207,,WC,Francis Tiafoe,R,,USA,17.341546885700000,287.0,168.0,6-2 6-1 6-4,5,R128,100.0,5.0,2.0,69.0,46.0,38.0,13.0,13.0,4.0,5.0,11.0,2.0,90.0,54.0,33.0,12.0,12.0,8.0,14.0
2015-520,Roland Garros,Clay,128,G,20150524,56,104468,12.0,,Gilles Simon,R,183.0,FRA,30.4065708419,13.0,2210.0,106298,,WC,Lucas Pouille,R,,FRA,21.2484599589,90.0,581.0,3-6 6-1 6-2 6-4,5,R128,136.0,7.0,3.0,94.0,51.0,42.0,23.0,17.0,3.0,5.0,4.0,4.0,106.0,52.0,30.0,30.0,17.0,9.0,15.0
2015-520,Roland Garros,Clay,128,G,20150524,57,104792,13.0,,Gael Monfils,R,193.0,FRA,28.7282683094,14.0,2065.0,104273,,WC,Edouard Roger Vasselin,R,188.0,FRA,31.488021902800000,123.0,432.0,6-2 6-7(5) 6-1 7-5,5,R128,158.0,18.0,7.0,136.0,82.0,62.0,26.0,20.0,12.0,15.0,3.0,3.0,124.0,83.0,51.0,18.0,19.0,4.0,12.0
2015-520,Roland Garros,Clay,128,G,20150524,58,106043,,,Diego Sebastian Schwartzman,R,,ARG,22.7707049966,62.0,785.0,104890,,,Andreas Haider Maurer,R,190.0,AUT,28.1752224504,51.0,926.0,6-3 5-7 6-3 7-6(5),5,R128,174.0,7.0,3.0,133.0,83.0,55.0,31.0,21.0,3.0,7.0,8.0,11.0,151.0,79.0,56.0,32.0,21.0,13.0,19.0
2015-520,Roland Garros,Clay,128,G,20150524,59,106233,,,Dominic Thiem,R,,AUT,21.7221081451,31.0,1225.0,105379,,,Aljaz Bedene,R,181.0,GBR,25.8507871321,75.0,668.0,6-3 6-4 6-7(6) 6-3,5,R128,202.0,9.0,5.0,149.0,86.0,64.0,30.0,21.0,5.0,8.0,9.0,6.0,156.0,81.0,57.0,31.0,19.0,10.0,16.0
2015-520,Roland Garros,Clay,128,G,20150524,60,104655,21.0,,Pablo Cuevas,R,180.0,URU,29.393566050700000,23.0,1502.0,105032,,,Samuel Groth,R,,AUS,27.597535934300000,72.0,691.0,6-7(5) 6-3 6-3 6-3,5,R128,149.0,4.0,0.0,116.0,81.0,62.0,24.0,20.0,4.0,5.0,18.0,2.0,113.0,60.0,39.0,34.0,19.0,3.0,8.0
2015-520,Roland Garros,Clay,128,G,20150524,61,104571,,,Marcos Baghdatis,R,183.0,CYP,29.9356605065,59.0,832.0,103333,25.0,,Ivo Karlovic,R,208.0,CRO,36.2354551677,25.0,1330.0,7-6(5) 6-4 6-4,5,R128,141.0,8.0,8.0,100.0,36.0,32.0,40.0,16.0,2.0,3.0,21.0,11.0,112.0,67.0,51.0,23.0,16.0,11.0,14.0
2015-520,Roland Garros,Clay,128,G,20150524,62,106000,,,Damir Dzumhur,R,172.0,BIH,23.0116358658,88.0,601.0,104022,,,Mikhail Youzhny,R,183.0,RUS,32.9144421629,68.0,720.0,6-2 6-1 RET,5,R128,62.0,0.0,0.0,43.0,28.0,23.0,6.0,7.0,2.0,3.0,0.0,3.0,50.0,35.0,18.0,2.0,8.0,8.0,14.0
2015-520,Roland Garros,Clay,128,G,20150524,63,104719,,,Marcel Granollers,R,190.0,ESP,29.1170431211,57.0,845.0,104897,,Q,Matthias Bachinger,R,188.0,GER,28.1451060917,124.0,431.0,6-4 6-3 7-6(7),5,R128,153.0,8.0,5.0,114.0,61.0,52.0,23.0,15.0,7.0,7.0,1.0,8.0,100.0,63.0,41.0,19.0,16.0,4.0,7.0
2015-520,Roland Garros,Clay,128,G,20150524,64,103819,2.0,,Roger Federer,R,185.0,SUI,33.7932922656,2.0,9235.0,104268,,LL,Alejandro Falla,L,185.0,COL,31.5263518138,109.0,485.0,6-3 6-3 6-4,5,R128,110.0,8.0,0.0,81.0,58.0,45.0,15.0,14.0,2.0,2.0,2.0,4.0,109.0,74.0,48.0,16.0,14.0,12.0,16.0
2015-520,Roland Garros,Clay,128,G,20150524,65,104925,1.0,,Novak Djokovic,R,188.0,SRB,28.008213552400000,1.0,13845.0,104180,,,Gilles Muller,L,193.0,LUX,32.0438056126,55.0,868.0,6-1 6-4 6-4,5,R64,106.0,3.0,1.0,73.0,50.0,42.0,15.0,14.0,3.0,4.0,4.0,6.0,85.0,46.0,31.0,16.0,13.0,7.0,12.0
2015-520,Roland Garros,Clay,128,G,20150524,66,106423,,WC,Thanasi Kokkinakis,R,,AUS,19.1211498973,84.0,619.0,106071,27.0,,Bernard Tomic,R,193.0,AUS,22.5900068446,26.0,1320.0,3-6 3-6 6-3 6-4 8-6,5,R64,202.0,19.0,8.0,141.0,83.0,66.0,30.0,26.0,9.0,14.0,6.0,3.0,171.0,106.0,71.0,34.0,25.0,17.0,22.0
2015-520,Roland Garros,Clay,128,G,20150524,67,104755,20.0,,Richard Gasquet,R,185.0,FRA,28.9336071184,21.0,1625.0,104122,,,Carlos Berlocq,R,183.0,ARG,32.3039014374,111.0,480.0,3-6 6-3 6-1 4-6 6-1,5,R64,202.0,2.0,2.0,119.0,77.0,61.0,19.0,21.0,0.0,2.0,4.0,1.0,132.0,73.0,50.0,30.0,21.0,8.0,14.0
2015-520,Roland Garros,Clay,128,G,20150524,68,104731,15.0,,Kevin Anderson,R,203.0,RSA,29.018480492800000,17.0,1970.0,104229,,,Yen Hsun Lu,R,180.0,TPE,31.778234086200000,65.0,754.0,5-7 6-4 6-4 6-4,5,R64,167.0,21.0,1.0,122.0,83.0,64.0,19.0,21.0,3.0,6.0,8.0,3.0,132.0,73.0,55.0,27.0,21.0,9.0,14.0
2015-520,Roland Garros,Clay,128,G,20150524,69,106058,,,Jack Sock,R,185.0,USA,22.6639288159,37.0,1125.0,105807,,,Pablo Carreno Busta,R,,ESP,23.868583162200000,61.0,825.0,6-7(2) 7-6(4) 6-1 7-6(4),5,R64,207.0,6.0,13.0,182.0,90.0,64.0,47.0,22.0,12.0,15.0,6.0,2.0,135.0,81.0,57.0,26.0,21.0,3.0,8.0
2015-520,Roland Garros,Clay,128,G,20150524,70,106432,,,Borna Coric,R,,CRO,18.5242984257,46.0,970.0,103990,18.0,,Tommy Robredo,R,180.0,ESP,33.0650239562,19.0,1755.0,7-5 3-6 6-2 4-6 6-4,5,R64,227.0,3.0,4.0,165.0,81.0,50.0,49.0,24.0,13.0,19.0,7.0,2.0,139.0,78.0,55.0,30.0,25.0,7.0,15.0
2015-520,Roland Garros,Clay,128,G,20150524,71,105723,,,Andrey Kuznetsov,R,185.0,RUS,24.251882272400000,120.0,465.0,103781,,,Jurgen Melzer,L,183.0,AUT,34.006844627,110.0,480.0,6-1 5-7 7-6(0) 7-5,5,R64,166.0,4.0,6.0,127.0,73.0,55.0,29.0,21.0,4.0,8.0,4.0,7.0,145.0,89.0,55.0,27.0,22.0,7.0,14.0
2015-520,Roland Garros,Clay,128,G,20150524,72,104745,6.0,,Rafael Nadal,L,185.0,ESP,28.9746748802,7.0,4570.0,104597,,,Nicolas Almagro,R,183.0,ESP,29.7577002053,154.0,335.0,6-4 6-3 6-1,5,R64,139.0,5.0,3.0,93.0,63.0,46.0,13.0,13.0,6.0,7.0,2.0,2.0,92.0,62.0,34.0,14.0,13.0,10.0,16.0
2015-520,Roland Garros,Clay,128,G,20150524,73,104918,3.0,,Andy Murray,R,190.0,GBR,28.0273785079,3.0,7040.0,105311,,,Joao Sousa,R,,POR,26.1519507187,44.0,1008.0,6-2 4-6 6-4 6-1,5,R64,150.0,4.0,3.0,90.0,51.0,42.0,22.0,17.0,2.0,4.0,2.0,3.0,119.0,74.0,49.0,18.0,18.0,6.0,13.0
2015-520,Roland Garros,Clay,128,G,20150524,74,106401,29.0,,Nick Kyrgios,R,,AUS,20.076659822,30.0,1250.0,106378,,Q,Kyle Edmund,R,,GBR,20.3750855578,121.0,447.0, W/O,5,R64,,,,,,,,,,,,,,,,,,,
2015-520,Roland Garros,Clay,128,G,20150524,75,105676,17.0,,David Goffin,R,163.0,BEL,24.462696783000000,18.0,1835.0,105053,,,Santiago Giraldo,R,188.0,COL,27.49075975360000,64.0,755.0,6-3 4-6 7-5 6-2,5,R64,155.0,5.0,5.0,122.0,66.0,50.0,31.0,20.0,4.0,7.0,2.0,3.0,110.0,60.0,43.0,25.0,19.0,9.0,15.0
2015-520,Roland Garros,Clay,128,G,20150524,76,104871,,,Jeremy Chardy,R,188.0,FRA,28.279260780300000,45.0,985.0,104545,16.0,,John Isner,R,206.0,USA,30.078028747400000,16.0,1980.0,6-4 4-6 6-3 6-3,5,R64,143.0,10.0,2.0,107.0,80.0,63.0,12.0,19.0,3.0,5.0,15.0,1.0,110.0,79.0,52.0,15.0,19.0,5.0,10.0
2015-520,Roland Garros,Clay,128,G,20150524,77,105227,9.0,,Marin Cilic,R,198.0,CRO,26.6529774127,10.0,3370.0,105063,,Q,Andrea Arnaboldi,L,,ITA,27.40862423,187.0,261.0,7-6(3) 6-1 6-1,5,R64,99.0,10.0,0.0,77.0,43.0,35.0,23.0,13.0,3.0,3.0,3.0,5.0,84.0,54.0,34.0,12.0,13.0,0.0,5.0
2015-520,Roland Garros,Clay,128,G,20150524,78,104919,23.0,,Leonardo Mayer,R,188.0,ARG,28.0273785079,22.0,1580.0,105668,,,Jerzy Janowicz,R,203.0,POL,24.5284052019,50.0,940.0,6-4 6-4 6-7(1) 6-1,5,R64,158.0,13.0,4.0,112.0,72.0,61.0,21.0,20.0,6.0,8.0,4.0,5.0,131.0,97.0,63.0,14.0,19.0,10.0,16.0
2015-520,Roland Garros,Clay,128,G,20150524,79,104620,,,Simone Bolelli,R,183.0,ITA,29.626283367600000,60.0,826.0,104678,31.0,,Viktor Troicki,R,193.0,SRB,29.2840520192,33.0,1217.0,6-2 6-4 6-3,5,R64,117.0,6.0,1.0,83.0,62.0,46.0,10.0,14.0,5.0,6.0,9.0,3.0,92.0,50.0,31.0,16.0,13.0,6.0,11.0
2015-520,Roland Garros,Clay,128,G,20150524,80,103970,7.0,,David Ferrer,R,175.0,ESP,33.144421629,8.0,4490.0,104593,,,Daniel Gimeno Traver,R,185.0,ESP,29.796030116400000,66.0,746.0,6-3 6-2 6-1,5,R64,91.0,0.0,5.0,67.0,39.0,33.0,18.0,12.0,2.0,2.0,1.0,5.0,77.0,49.0,28.0,11.0,12.0,3.0,9.0
2015-520,Roland Garros,Clay,128,G,20150524,81,105453,5.0,,Kei Nishikori,R,178.0,JPN,25.401779603,5.0,5220.0,105064,,,Thomaz Bellucci,L,188.0,BRA,27.400410677600000,40.0,1065.0,7-5 6-4 6-4,5,R64,142.0,3.0,3.0,94.0,54.0,44.0,21.0,16.0,1.0,3.0,6.0,10.0,103.0,66.0,42.0,18.0,16.0,7.0,12.0
2015-520,Roland Garros,Clay,128,G,20150524,82,103794,,,Benjamin Becker,R,178.0,GER,33.9383983573,48.0,965.0,104269,32.0,,Fernando Verdasco,L,188.0,ESP,31.523613963000000,34.0,1180.0,6-4 0-6 1-6 7-5 10-8,5,R64,193.0,10.0,1.0,162.0,107.0,75.0,26.0,26.0,5.0,11.0,14.0,4.0,146.0,104.0,74.0,30.0,27.0,4.0,8.0
2015-520,Roland Garros,Clay,128,G,20150524,83,104586,,,Lukas Rosol,R,196.0,CZE,29.8343600274,43.0,1035.0,105138,19.0,,Roberto Bautista Agut,R,,ESP,27.110198494200000,20.0,1750.0,6-4 6-2 6-2,5,R64,80.0,5.0,4.0,65.0,39.0,33.0,16.0,13.0,0.0,1.0,3.0,0.0,75.0,55.0,34.0,7.0,13.0,10.0,16.0
2015-520,Roland Garros,Clay,128,G,20150524,84,104559,,,Teymuraz Gabashvili,R,188.0,RUS,30.0041067762,74.0,677.0,104338,,,Juan Monaco,R,185.0,ARG,31.1540041068,35.0,1170.0,6-3 6-4 6-2,5,R64,105.0,5.0,1.0,86.0,56.0,45.0,19.0,14.0,11.0,11.0,3.0,3.0,83.0,58.0,32.0,15.0,13.0,3.0,7.0
2015-520,Roland Garros,Clay,128,G,20150524,85,104542,14.0,,Jo Wilfried Tsonga,R,188.0,FRA,30.1026694045,15.0,2045.0,104534,,,Dudi Sela,R,175.0,ISR,30.1382614648,91.0,580.0,6-4 6-1 6-1,5,R64,90.0,5.0,1.0,63.0,34.0,30.0,19.0,12.0,1.0,1.0,1.0,2.0,77.0,50.0,29.0,11.0,12.0,6.0,12.0
2015-520,Roland Garros,Clay,128,G,20150524,86,104665,,,Pablo Andujar,R,180.0,ESP,29.3333333333,42.0,1050.0,104259,22.0,,Philipp Kohlschreiber,R,178.0,GER,31.605749486700000,28.0,1285.0,6-1 7-6(5) 3-6 3-6 6-4,5,R64,211.0,1.0,4.0,148.0,97.0,62.0,32.0,24.0,7.0,12.0,12.0,6.0,162.0,92.0,64.0,36.0,23.0,6.0,11.0
2015-520,Roland Garros,Clay,128,G,20150524,87,105332,,,Benoit Paire,R,196.0,FRA,26.045174538,71.0,698.0,104926,28.0,,Fabio Fognini,R,178.0,ITA,28.0027378508,27.0,1295.0,6-1 6-3 7-5,5,R64,100.0,4.0,1.0,82.0,44.0,32.0,25.0,14.0,4.0,6.0,1.0,5.0,102.0,73.0,39.0,14.0,14.0,12.0,19.0
2015-520,Roland Garros,Clay,128,G,20150524,88,104607,4.0,,Tomas Berdych,R,196.0,CZE,29.6837782341,4.0,5230.0,103285,,,Radek Stepanek,R,185.0,CZE,36.4900752909,129.0,422.0,6-3 6-7(7) 6-3 6-3,5,R64,199.0,13.0,0.0,142.0,79.0,58.0,36.0,20.0,8.0,9.0,6.0,6.0,137.0,93.0,59.0,24.0,19.0,9.0,14.0
