tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2011-404,Indian Wells Masters,Hard,96,M,20110310,44,105223,,,Juan Martin Del Potro,R,198.0,ARG,22.4503764545,90.0,565.0,103344,14.0,,Ivan Ljubicic,R,193.0,CRO,31.9671457906,16.0,2055.0,5-7 6-4 6-2,3,R64,158.0,8.0,2.0,87.0,47.0,38.0,25.0,15.0,4.0,5.0,8.0,3.0,99.0,46.0,35.0,26.0,15.0,4.0,7.0
2011-404,Indian Wells Masters,Hard,96,M,20110310,45,104269,9.0,,Fernando Verdasco,L,188.0,ESP,27.3073237509,9.0,3095.0,105575,,WC,Ricardas Berankis,R,175.0,LTU,20.7091033539,74.0,638.0,7-5 2-0 RET,3,R64,72.0,2.0,3.0,49.0,32.0,24.0,7.0,7.0,2.0,3.0,2.0,3.0,60.0,30.0,22.0,9.0,7.0,5.0,8.0
2011-404,Indian Wells Masters,Hard,96,M,20110310,46,105023,21.0,,Sam Querrey,R,198.0,USA,23.4140999316,24.0,1440.0,104386,,,Janko Tipsarevic,R,180.0,SRB,26.7049965777,45.0,1005.0,6-4 6-4,3,R64,82.0,11.0,1.0,59.0,40.0,34.0,9.0,10.0,2.0,2.0,2.0,4.0,68.0,41.0,30.0,12.0,10.0,6.0,8.0
2011-404,Indian Wells Masters,Hard,96,M,20110310,47,103990,25.0,,Tommy Robredo,R,180.0,ESP,28.848733744,28.0,1290.0,104999,,,Mischa Zverev,L,190.0,GER,23.5400410678,102.0,521.0,6-3 3-6 7-5,3,R64,138.0,8.0,6.0,83.0,43.0,28.0,25.0,15.0,2.0,6.0,4.0,1.0,119.0,79.0,50.0,15.0,15.0,15.0,20.0
2011-404,Indian Wells Masters,Hard,96,M,20110310,48,105385,,Q,Donald Young,L,183.0,USA,21.620807666000000,143.0,388.0,104918,5.0,,Andy Murray,R,190.0,GBR,23.811088295700000,5.0,5715.0,7-6(4) 6-3,3,R64,94.0,1.0,7.0,59.0,31.0,26.0,13.0,10.0,1.0,3.0,8.0,4.0,77.0,38.0,31.0,11.0,11.0,1.0,5.0
2011-404,Indian Wells Masters,Hard,96,M,20110310,49,104053,8.0,,Andy Roddick,R,188.0,USA,28.517453798800000,8.0,3770.0,103484,,WC,James Blake,R,185.0,USA,31.189596167000000,158.0,355.0,6-3 7-5,3,R64,90.0,13.0,0.0,57.0,32.0,30.0,14.0,11.0,4.0,5.0,4.0,5.0,86.0,44.0,23.0,24.0,10.0,12.0,15.0
2011-404,Indian Wells Masters,Hard,96,M,20110310,50,104545,30.0,,John Isner,R,206.0,USA,25.8617385352,33.0,1255.0,103672,,,Ricardo Mello,L,175.0,BRA,30.206707734400000,75.0,637.0,6-3 7-6(2),3,R64,79.0,12.0,2.0,60.0,43.0,35.0,14.0,11.0,0.0,0.0,1.0,0.0,65.0,46.0,28.0,14.0,10.0,3.0,4.0
2011-404,Indian Wells Masters,Hard,96,M,20110310,51,104755,18.0,,Richard Gasquet,R,185.0,FRA,24.717316906200000,21.0,1495.0,104655,,,Pablo Cuevas,R,180.0,URU,25.177275838500000,66.0,735.0,7-5 6-3,3,R64,75.0,8.0,0.0,58.0,40.0,35.0,10.0,11.0,1.0,1.0,5.0,0.0,49.0,36.0,26.0,7.0,10.0,1.0,3.0
2011-404,Indian Wells Masters,Hard,96,M,20110310,52,103781,10.0,,Jurgen Melzer,L,183.0,AUT,29.7905544148,10.0,2740.0,103898,,,Julien Benneteau,R,185.0,FRA,29.210130047900000,82.0,600.0,1-6 6-1 6-4,3,R64,100.0,6.0,2.0,70.0,43.0,25.0,18.0,12.0,4.0,7.0,3.0,7.0,73.0,45.0,31.0,11.0,12.0,3.0,7.0
2011-404,Indian Wells Masters,Hard,96,M,20110310,53,104678,16.0,,Viktor Troicki,R,193.0,SRB,25.067761807000000,18.0,1710.0,106071,,WC,Bernard Tomic,R,193.0,AUS,18.3737166324,187.0,290.0,6-4 6-4,3,R64,94.0,10.0,3.0,72.0,33.0,28.0,17.0,10.0,5.0,6.0,3.0,4.0,75.0,37.0,24.0,18.0,10.0,5.0,8.0
2011-404,Indian Wells Masters,Hard,96,M,20110310,54,103566,24.0,,Michael Llodra,L,190.0,FRA,30.8008213552,27.0,1370.0,105053,,,Santiago Giraldo,R,188.0,COL,23.2744695414,44.0,1016.0,7-6(6) 6-4,3,R64,89.0,11.0,2.0,63.0,39.0,30.0,17.0,11.0,2.0,3.0,2.0,0.0,76.0,53.0,34.0,15.0,11.0,5.0,7.0
2011-404,Indian Wells Masters,Hard,96,M,20110310,55,105208,31.0,,Ernests Gulbis,R,190.0,LAT,22.5160848734,34.0,1210.0,104229,,,Yen Hsun Lu,R,180.0,TPE,27.5619438741,43.0,1059.0,6-7(1) 7-6(7) 6-1,3,R64,130.0,19.0,3.0,103.0,58.0,49.0,20.0,16.0,1.0,3.0,2.0,5.0,96.0,60.0,43.0,17.0,15.0,1.0,5.0
2011-404,Indian Wells Masters,Hard,96,M,20110310,56,104925,3.0,,Novak Djokovic,R,188.0,SRB,23.7919233402,3.0,7800.0,104979,,,Andrey Golubev,R,185.0,KAZ,23.624914442200000,39.0,1090.0,6-0 6-4,3,R64,60.0,0.0,2.0,36.0,23.0,18.0,11.0,8.0,0.0,1.0,3.0,2.0,43.0,22.0,12.0,8.0,8.0,1.0,6.0
2011-404,Indian Wells Masters,Hard,96,M,20110310,57,104607,7.0,,Tomas Berdych,R,196.0,CZE,25.4674880219,7.0,4410.0,103997,,,Lukasz Kubot,R,190.0,POL,28.8076659822,127.0,440.0,6-4 6-1,3,R64,74.0,8.0,2.0,42.0,24.0,22.0,11.0,9.0,0.0,1.0,7.0,7.0,58.0,38.0,24.0,6.0,8.0,3.0,7.0
2011-404,Indian Wells Masters,Hard,96,M,20110310,58,105064,26.0,,Thomaz Bellucci,L,188.0,BRA,23.1841204654,29.0,1285.0,103794,,,Benjamin Becker,R,178.0,GER,29.7221081451,60.0,845.0,6-3 7-6(5),3,R64,89.0,6.0,1.0,69.0,47.0,39.0,12.0,11.0,2.0,2.0,6.0,6.0,61.0,34.0,28.0,16.0,10.0,1.0,2.0
2011-404,Indian Wells Masters,Hard,96,M,20110310,59,105227,17.0,,Marin Cilic,R,198.0,CRO,22.436687200500000,20.0,1540.0,103722,,,Florent Serra,R,180.0,FRA,30.0177960301,73.0,660.0,6-1 6-3,3,R64,55.0,11.0,1.0,43.0,26.0,24.0,10.0,8.0,2.0,2.0,3.0,3.0,48.0,32.0,19.0,6.0,8.0,3.0,7.0
2011-404,Indian Wells Masters,Hard,96,M,20110310,60,104527,12.0,,Stanislas Wawrinka,R,183.0,SUI,25.941136208100000,14.0,2175.0,103786,,,Nikolay Davydenko,R,178.0,RUS,29.7604380561,42.0,1070.0,3-6 7-6(5) 6-4,3,R64,161.0,3.0,4.0,103.0,63.0,43.0,18.0,15.0,7.0,12.0,0.0,5.0,104.0,81.0,51.0,9.0,16.0,5.0,10.0
2011-404,Indian Wells Masters,Hard,96,M,20110310,61,105683,,WC,Milos Raonic,R,196.0,CAN,20.1916495551,37.0,1134.0,103888,13.0,,Mardy Fish,R,188.0,USA,29.240246406600000,15.0,2121.0,7-5 6-4,3,R64,121.0,10.0,3.0,90.0,52.0,37.0,22.0,11.0,8.0,8.0,6.0,0.0,67.0,34.0,29.0,14.0,11.0,0.0,2.0
2011-404,Indian Wells Masters,Hard,96,M,20110310,62,105992,,WC,Ryan Harrison,R,183.0,USA,18.830937713900000,152.0,369.0,104198,22.0,,Guillermo Garcia Lopez,R,188.0,ESP,27.7563312799,25.0,1425.0,6-3 7-6(4),3,R64,105.0,7.0,4.0,86.0,47.0,32.0,16.0,11.0,7.0,11.0,0.0,4.0,66.0,39.0,25.0,9.0,10.0,2.0,7.0
2011-404,Indian Wells Masters,Hard,96,M,20110310,63,103428,29.0,,Juan Ignacio Chela,R,190.0,ARG,31.518138261500000,32.0,1270.0,104332,,,Philipp Petzschner,R,185.0,GER,26.9514031485,65.0,760.0,4-6 7-5 6-2,3,R64,144.0,3.0,0.0,79.0,59.0,44.0,11.0,15.0,3.0,6.0,12.0,5.0,117.0,60.0,43.0,21.0,15.0,9.0,14.0
2011-404,Indian Wells Masters,Hard,96,M,20110310,64,103819,2.0,,Roger Federer,R,185.0,SUI,29.5770020534,2.0,7965.0,104214,,,Igor Andreev,R,185.0,RUS,27.6468172485,96.0,539.0,7-5 7-6(4),3,R64,95.0,4.0,4.0,69.0,37.0,34.0,17.0,12.0,0.0,1.0,2.0,0.0,74.0,43.0,33.0,15.0,12.0,3.0,5.0
2011-404,Indian Wells Masters,Hard,96,M,20110310,65,104745,1.0,,Rafael Nadal,L,185.0,ESP,24.758384668,1.0,12390.0,104976,,Q,Ryan Sweeting,R,196.0,USA,23.6468172485,105.0,517.0,6-3 6-1,3,R32,69.0,3.0,0.0,37.0,21.0,20.0,12.0,8.0,0.0,0.0,3.0,4.0,57.0,31.0,19.0,10.0,8.0,3.0,7.0
2011-404,Indian Wells Masters,Hard,96,M,20110310,66,104500,,Q,Somdev Devvarman,R,180.0,IND,26.058863791900000,84.0,585.0,103598,,,Xavier Malisse,R,185.0,BEL,30.6310746064,52.0,956.0,6-1 3-6 7-6(5),3,R32,121.0,5.0,0.0,84.0,49.0,37.0,22.0,14.0,1.0,2.0,6.0,2.0,87.0,44.0,32.0,27.0,14.0,2.0,4.0
2011-404,Indian Wells Masters,Hard,96,M,20110310,67,103656,23.0,,Albert Montanes,R,175.0,ESP,30.2751540041,26.0,1405.0,104597,11.0,,Nicolas Almagro,R,183.0,ESP,25.541409993200000,12.0,2530.0,4-6 6-2 6-4,3,R32,112.0,3.0,4.0,97.0,59.0,47.0,16.0,14.0,8.0,9.0,12.0,9.0,86.0,42.0,36.0,17.0,14.0,2.0,5.0
2011-404,Indian Wells Masters,Hard,96,M,20110310,68,103333,,,Ivo Karlovic,R,208.0,CRO,32.0191649555,239.0,205.0,104468,28.0,,Gilles Simon,R,183.0,FRA,26.1902806297,31.0,1270.0,6-3 6-3,3,R32,63.0,11.0,2.0,50.0,32.0,30.0,9.0,9.0,2.0,2.0,2.0,2.0,45.0,26.0,16.0,12.0,9.0,1.0,4.0
2011-404,Indian Wells Masters,Hard,96,M,20110310,69,104259,32.0,,Philipp Kohlschreiber,R,178.0,GER,27.3894592745,35.0,1180.0,104417,4.0,,Robin Soderling,R,193.0,SWE,26.559890486,4.0,6050.0,7-6(8) 6-4,3,R32,98.0,14.0,3.0,69.0,35.0,27.0,20.0,11.0,1.0,3.0,6.0,4.0,77.0,55.0,37.0,9.0,11.0,5.0,8.0
2011-404,Indian Wells Masters,Hard,96,M,20110310,70,105223,,,Juan Martin Del Potro,R,198.0,ARG,22.4503764545,90.0,565.0,105238,20.0,,Alexandr Dolgopolov,R,180.0,UKR,22.3271731691,23.0,1475.0,7-6(3) 6-3,3,R32,98.0,5.0,2.0,66.0,31.0,24.0,16.0,10.0,1.0,3.0,8.0,7.0,80.0,41.0,30.0,14.0,11.0,2.0,6.0
2011-404,Indian Wells Masters,Hard,96,M,20110310,71,105023,21.0,,Sam Querrey,R,198.0,USA,23.4140999316,24.0,1440.0,104269,9.0,,Fernando Verdasco,L,188.0,ESP,27.3073237509,9.0,3095.0,7-5 6-4,3,R32,95.0,8.0,3.0,75.0,48.0,39.0,13.0,11.0,8.0,8.0,7.0,3.0,64.0,46.0,32.0,8.0,11.0,3.0,5.0
2011-404,Indian Wells Masters,Hard,96,M,20110310,72,103990,25.0,,Tommy Robredo,R,180.0,ESP,28.848733744,28.0,1290.0,105385,,Q,Donald Young,L,183.0,USA,21.620807666000000,143.0,388.0,6-0 6-4,3,R32,69.0,2.0,1.0,42.0,28.0,23.0,7.0,8.0,1.0,2.0,1.0,7.0,57.0,36.0,19.0,8.0,8.0,6.0,11.0
2011-404,Indian Wells Masters,Hard,96,M,20110310,73,104053,8.0,,Andy Roddick,R,188.0,USA,28.517453798800000,8.0,3770.0,104545,30.0,,John Isner,R,206.0,USA,25.8617385352,33.0,1255.0,7-5 6-2,3,R32,68.0,9.0,0.0,47.0,32.0,26.0,14.0,10.0,0.0,0.0,15.0,2.0,54.0,38.0,29.0,5.0,10.0,0.0,3.0
2011-404,Indian Wells Masters,Hard,96,M,20110310,74,104755,18.0,,Richard Gasquet,R,185.0,FRA,24.717316906200000,21.0,1495.0,103781,10.0,,Jurgen Melzer,L,183.0,AUT,29.7905544148,10.0,2740.0,6-1 6-3,3,R32,62.0,7.0,1.0,47.0,30.0,25.0,10.0,8.0,3.0,3.0,2.0,4.0,52.0,28.0,18.0,7.0,8.0,1.0,5.0
2011-404,Indian Wells Masters,Hard,96,M,20110310,75,104678,16.0,,Viktor Troicki,R,193.0,SRB,25.067761807000000,18.0,1710.0,103566,24.0,,Michael Llodra,L,190.0,FRA,30.8008213552,27.0,1370.0,6-3 6-3,3,R32,66.0,5.0,0.0,53.0,34.0,26.0,13.0,9.0,2.0,2.0,4.0,1.0,54.0,34.0,23.0,9.0,9.0,6.0,9.0
2011-404,Indian Wells Masters,Hard,96,M,20110310,76,104925,3.0,,Novak Djokovic,R,188.0,SRB,23.7919233402,3.0,7800.0,105208,31.0,,Ernests Gulbis,R,190.0,LAT,22.5160848734,34.0,1210.0,6-0 6-1,3,R32,54.0,4.0,0.0,44.0,25.0,18.0,13.0,7.0,5.0,5.0,0.0,5.0,36.0,20.0,9.0,3.0,6.0,1.0,6.0
2011-404,Indian Wells Masters,Hard,96,M,20110310,77,104607,7.0,,Tomas Berdych,R,196.0,CZE,25.4674880219,7.0,4410.0,105064,26.0,,Thomaz Bellucci,L,188.0,BRA,23.1841204654,29.0,1285.0,6-3 6-2,3,R32,75.0,2.0,1.0,48.0,28.0,25.0,13.0,9.0,2.0,2.0,3.0,2.0,50.0,35.0,21.0,6.0,8.0,5.0,8.0
2011-404,Indian Wells Masters,Hard,96,M,20110310,78,104527,12.0,,Stanislas Wawrinka,R,183.0,SUI,25.941136208100000,14.0,2175.0,105227,17.0,,Marin Cilic,R,198.0,CRO,22.436687200500000,20.0,1540.0,7-5 6-3,3,R32,99.0,3.0,1.0,58.0,38.0,28.0,15.0,11.0,1.0,2.0,2.0,0.0,68.0,31.0,19.0,21.0,10.0,7.0,10.0
2011-404,Indian Wells Masters,Hard,96,M,20110310,79,105992,,WC,Ryan Harrison,R,183.0,USA,18.830937713900000,152.0,369.0,105683,,WC,Milos Raonic,R,196.0,CAN,20.1916495551,37.0,1134.0,7-6(1) 4-6 6-4,3,R32,149.0,11.0,1.0,105.0,63.0,48.0,23.0,16.0,8.0,10.0,17.0,0.0,98.0,66.0,46.0,20.0,16.0,5.0,7.0
2011-404,Indian Wells Masters,Hard,96,M,20110310,80,103819,2.0,,Roger Federer,R,185.0,SUI,29.5770020534,2.0,7965.0,103428,29.0,,Juan Ignacio Chela,R,190.0,ARG,31.518138261500000,32.0,1270.0,6-0 6-2,3,R32,58.0,2.0,0.0,42.0,25.0,20.0,10.0,7.0,1.0,1.0,0.0,6.0,49.0,27.0,15.0,6.0,7.0,4.0,9.0
2011-404,Indian Wells Masters,Hard,96,M,20110310,81,104745,1.0,,Rafael Nadal,L,185.0,ESP,24.758384668,1.0,12390.0,104500,,Q,Somdev Devvarman,R,180.0,IND,26.058863791900000,84.0,585.0,7-5 6-4,3,R16,115.0,0.0,2.0,68.0,40.0,28.0,18.0,11.0,2.0,3.0,4.0,4.0,72.0,54.0,34.0,5.0,11.0,6.0,9.0
2011-404,Indian Wells Masters,Hard,96,M,20110310,82,103333,,,Ivo Karlovic,R,208.0,CRO,32.0191649555,239.0,205.0,103656,23.0,,Albert Montanes,R,175.0,ESP,30.2751540041,26.0,1405.0,7-6(7) 6-2,3,R16,93.0,16.0,3.0,67.0,44.0,38.0,11.0,10.0,3.0,3.0,3.0,4.0,74.0,48.0,34.0,13.0,10.0,6.0,8.0
2011-404,Indian Wells Masters,Hard,96,M,20110310,83,105223,,,Juan Martin Del Potro,R,198.0,ARG,22.4503764545,90.0,565.0,104259,32.0,,Philipp Kohlschreiber,R,178.0,GER,27.3894592745,35.0,1180.0,7-6(3) 7-6(7),3,R16,142.0,13.0,2.0,88.0,48.0,40.0,21.0,12.0,2.0,4.0,11.0,5.0,95.0,50.0,33.0,26.0,12.0,6.0,8.0
2011-404,Indian Wells Masters,Hard,96,M,20110310,84,103990,25.0,,Tommy Robredo,R,180.0,ESP,28.848733744,28.0,1290.0,105023,21.0,,Sam Querrey,R,198.0,USA,23.4140999316,24.0,1440.0,6-1 6-3,3,R16,83.0,1.0,1.0,53.0,38.0,26.0,11.0,8.0,3.0,3.0,3.0,6.0,57.0,29.0,19.0,11.0,8.0,8.0,12.0
2011-404,Indian Wells Masters,Hard,96,M,20110310,85,104755,18.0,,Richard Gasquet,R,185.0,FRA,24.717316906200000,21.0,1495.0,104053,8.0,,Andy Roddick,R,188.0,USA,28.517453798800000,8.0,3770.0,6-3 7-6(5),3,R16,106.0,8.0,2.0,69.0,44.0,34.0,15.0,11.0,4.0,5.0,7.0,1.0,77.0,49.0,33.0,15.0,10.0,5.0,7.0
2011-404,Indian Wells Masters,Hard,96,M,20110310,86,104925,3.0,,Novak Djokovic,R,188.0,SRB,23.7919233402,3.0,7800.0,104678,16.0,,Viktor Troicki,R,193.0,SRB,25.067761807000000,18.0,1710.0,6-0 6-1,3,R16,66.0,1.0,4.0,60.0,40.0,29.0,10.0,7.0,4.0,4.0,3.0,5.0,43.0,26.0,12.0,4.0,6.0,4.0,9.0
2011-404,Indian Wells Masters,Hard,96,M,20110310,87,104527,12.0,,Stanislas Wawrinka,R,183.0,SUI,25.941136208100000,14.0,2175.0,104607,7.0,,Tomas Berdych,R,196.0,CZE,25.4674880219,7.0,4410.0,3-6 6-4 6-4,3,R16,158.0,8.0,3.0,94.0,51.0,39.0,19.0,15.0,5.0,9.0,0.0,0.0,92.0,42.0,27.0,24.0,14.0,6.0,10.0
2011-404,Indian Wells Masters,Hard,96,M,20110310,88,103819,2.0,,Roger Federer,R,185.0,SUI,29.5770020534,2.0,7965.0,105992,,WC,Ryan Harrison,R,183.0,USA,18.830937713900000,152.0,369.0,7-6(4) 6-3,3,R16,85.0,10.0,3.0,68.0,42.0,33.0,14.0,11.0,6.0,8.0,4.0,3.0,65.0,36.0,25.0,12.0,10.0,4.0,7.0
2011-404,Indian Wells Masters,Hard,96,M,20110310,89,104745,1.0,,Rafael Nadal,L,185.0,ESP,24.758384668,1.0,12390.0,103333,,,Ivo Karlovic,R,208.0,CRO,32.0191649555,239.0,205.0,5-7 6-1 7-6(7),3,QF,144.0,6.0,2.0,81.0,49.0,38.0,27.0,16.0,0.0,1.0,23.0,4.0,102.0,62.0,46.0,20.0,15.0,6.0,8.0
2011-404,Indian Wells Masters,Hard,96,M,20110310,90,105223,,,Juan Martin Del Potro,R,198.0,ARG,22.4503764545,90.0,565.0,103990,25.0,,Tommy Robredo,R,180.0,ESP,28.848733744,28.0,1290.0,W/O,3,QF,,,,,,,,,,,,,,,,,,,
2011-404,Indian Wells Masters,Hard,96,M,20110310,91,104925,3.0,,Novak Djokovic,R,188.0,SRB,23.7919233402,3.0,7800.0,104755,18.0,,Richard Gasquet,R,185.0,FRA,24.717316906200000,21.0,1495.0,6-2 6-4,3,QF,95.0,2.0,1.0,54.0,31.0,26.0,9.0,9.0,1.0,3.0,2.0,2.0,72.0,49.0,26.0,9.0,9.0,7.0,12.0
2011-404,Indian Wells Masters,Hard,96,M,20110310,92,103819,2.0,,Roger Federer,R,185.0,SUI,29.5770020534,2.0,7965.0,104527,12.0,,Stanislas Wawrinka,R,183.0,SUI,25.941136208100000,14.0,2175.0,6-3 6-4,3,QF,64.0,2.0,2.0,52.0,29.0,26.0,15.0,10.0,2.0,2.0,0.0,1.0,50.0,32.0,25.0,8.0,9.0,1.0,3.0
2011-404,Indian Wells Masters,Hard,96,M,20110310,93,104745,1.0,,Rafael Nadal,L,185.0,ESP,24.758384668,1.0,12390.0,105223,,,Juan Martin Del Potro,R,198.0,ARG,22.4503764545,90.0,565.0,6-4 6-4,3,SF,112.0,4.0,2.0,55.0,31.0,25.0,14.0,10.0,2.0,3.0,3.0,2.0,63.0,43.0,26.0,10.0,10.0,1.0,4.0
2011-404,Indian Wells Masters,Hard,96,M,20110310,94,104925,3.0,,Novak Djokovic,R,188.0,SRB,23.7919233402,3.0,7800.0,103819,2.0,,Roger Federer,R,185.0,SUI,29.5770020534,2.0,7965.0,6-3 3-6 6-2,3,SF,127.0,3.0,4.0,85.0,57.0,36.0,15.0,13.0,6.0,9.0,1.0,2.0,85.0,48.0,33.0,15.0,13.0,5.0,10.0
2011-404,Indian Wells Masters,Hard,96,M,20110310,95,104925,3.0,,Novak Djokovic,R,188.0,SRB,23.7919233402,3.0,7800.0,104745,1.0,,Rafael Nadal,L,185.0,ESP,24.758384668,1.0,12390.0,4-6 6-3 6-2,3,F,146.0,4.0,4.0,89.0,55.0,41.0,18.0,14.0,6.0,9.0,2.0,0.0,69.0,29.0,20.0,23.0,13.0,3.0,8.0
2011-6116,Atlanta,Hard,28,A,20110718,1,103917,,,Nicolas Mahut,R,190.0,FRA,29.4866529774,97.0,545.0,105575,,,Ricardas Berankis,R,175.0,LTU,21.0732375086,115.0,484.0,7-6(5) 6-2,3,R32,93.0,6.0,5.0,68.0,28.0,22.0,21.0,10.0,4.0,6.0,5.0,5.0,74.0,33.0,22.0,17.0,10.0,3.0,7.0
2011-6116,Atlanta,Hard,28,A,20110718,2,105147,,,Tatsuma Ito,R,180.0,JPN,23.164955509900000,106.0,508.0,103582,,,Michael Berrer,L,193.0,GER,31.0444900753,84.0,635.0,7-6(6) 6-4,3,R32,98.0,4.0,3.0,80.0,49.0,42.0,14.0,11.0,1.0,1.0,10.0,4.0,72.0,40.0,32.0,18.0,11.0,1.0,2.0
2011-6116,Atlanta,Hard,28,A,20110718,3,104500,8.0,,Somdev Devvarman,R,180.0,IND,26.4229979466,68.0,736.0,104976,,,Ryan Sweeting,R,196.0,USA,24.010951403100000,66.0,745.0,6-4 3-6 6-4,3,R32,144.0,5.0,7.0,101.0,59.0,44.0,15.0,14.0,6.0,11.0,3.0,12.0,101.0,60.0,39.0,18.0,15.0,6.0,12.0
2011-6116,Atlanta,Hard,28,A,20110718,4,105992,,,Ryan Harrison,R,183.0,USA,19.1950718686,120.0,474.0,105216,,Q,Yuichi Sugita,R,,JPN,22.8281998631,171.0,311.0,6-1 7-6(5),3,R32,97.0,4.0,3.0,64.0,39.0,34.0,12.0,10.0,1.0,1.0,1.0,3.0,76.0,43.0,28.0,16.0,9.0,11.0,13.0
2011-6116,Atlanta,Hard,28,A,20110718,5,103720,,,Lleyton Hewitt,R,180.0,AUS,30.392881588,174.0,305.0,104732,,Q,Phillip Simmonds,R,,USA,25.1663244353,428.0,83.0,6-4 6-4,3,R32,94.0,5.0,3.0,52.0,28.0,25.0,14.0,10.0,1.0,2.0,7.0,6.0,67.0,37.0,26.0,13.0,10.0,2.0,5.0
2011-6116,Atlanta,Hard,28,A,20110718,6,104330,,Q,Rajeev Ram,R,193.0,USA,27.3319644079,272.0,176.0,105777,5.0,,Grigor Dimitrov,R,188.0,BUL,20.1724845996,59.0,833.0,6-4 6-4,3,R32,74.0,5.0,1.0,49.0,35.0,32.0,8.0,10.0,0.0,0.0,5.0,3.0,67.0,38.0,24.0,18.0,10.0,4.0,6.0
2011-6116,Atlanta,Hard,28,A,20110718,7,104594,,Q,Marinko Matosevic,R,194.0,AUS,25.941136208100000,169.0,312.0,103857,6.0,,Igor Kunitsyn,R,180.0,RUS,29.796030116400000,61.0,804.0,6-7(3) 6-2 7-5,3,R32,170.0,10.0,5.0,98.0,58.0,46.0,19.0,16.0,2.0,5.0,4.0,4.0,111.0,60.0,43.0,23.0,16.0,6.0,12.0
2011-6116,Atlanta,Hard,28,A,20110718,8,104229,,,Yen Hsun Lu,R,180.0,TPE,27.926078028700000,85.0,630.0,104897,,,Matthias Bachinger,R,188.0,GER,24.2929500342,87.0,613.0,7-5 7-6(4),3,R32,106.0,0.0,7.0,65.0,34.0,28.0,18.0,12.0,1.0,4.0,10.0,7.0,90.0,46.0,34.0,19.0,12.0,5.0,9.0
2011-6116,Atlanta,Hard,28,A,20110718,9,103484,,,James Blake,R,185.0,USA,31.5537303217,91.0,589.0,105208,,,Ernests Gulbis,R,190.0,LAT,22.8802190281,81.0,645.0,5-7 7-6(5) 6-2,3,R32,159.0,8.0,7.0,132.0,65.0,50.0,30.0,16.0,17.0,20.0,17.0,5.0,101.0,61.0,46.0,16.0,16.0,5.0,9.0
2011-6116,Atlanta,Hard,28,A,20110718,10,104180,,,Gilles Muller,L,193.0,LUX,28.191649555100000,82.0,640.0,104166,7.0,,Alex Bogomolov Jr,R,178.0,RUS,28.2354551677,63.0,780.0,6-3 7-6(6),3,R32,95.0,17.0,4.0,62.0,30.0,25.0,20.0,11.0,0.0,1.0,6.0,3.0,82.0,54.0,30.0,17.0,10.0,4.0,6.0
2011-6116,Atlanta,Hard,28,A,20110718,11,104068,,WC,Robby Ginepri,R,183.0,USA,28.7775496235,369.0,110.0,103163,,WC,Tommy Haas,R,188.0,GER,33.2895277207,585.0,40.0,6-4 7-5,3,R32,105.0,9.0,2.0,82.0,57.0,37.0,12.0,11.0,6.0,8.0,5.0,5.0,77.0,44.0,30.0,13.0,11.0,10.0,14.0
2011-6116,Atlanta,Hard,28,A,20110718,12,103188,,,Michael Russell,R,173.0,USA,33.2128678987,102.0,524.0,105385,,WC,Donald Young,L,183.0,USA,21.9849418207,123.0,453.0,6-0 6-3,3,R32,92.0,2.0,2.0,48.0,35.0,26.0,7.0,8.0,0.0,1.0,0.0,2.0,47.0,25.0,14.0,6.0,7.0,2.0,7.0
2011-6116,Atlanta,Hard,28,A,20110718,13,103888,1.0,,Mardy Fish,R,188.0,USA,29.6043805613,9.0,2435.0,103917,,,Nicolas Mahut,R,190.0,FRA,29.4866529774,97.0,545.0,6-3 6-3,3,R16,83.0,6.0,2.0,53.0,39.0,30.0,8.0,9.0,4.0,5.0,1.0,6.0,60.0,31.0,18.0,10.0,9.0,8.0,12.0
2011-6116,Atlanta,Hard,28,A,20110718,14,104500,8.0,,Somdev Devvarman,R,180.0,IND,26.4229979466,68.0,736.0,105147,,,Tatsuma Ito,R,180.0,JPN,23.164955509900000,106.0,508.0,6-1 6-3,3,R16,61.0,4.0,0.0,35.0,21.0,21.0,11.0,8.0,0.0,0.0,1.0,4.0,47.0,20.0,11.0,12.0,8.0,4.0,8.0
2011-6116,Atlanta,Hard,28,A,20110718,15,105992,,,Ryan Harrison,R,183.0,USA,19.1950718686,120.0,474.0,103598,4.0,,Xavier Malisse,R,185.0,BEL,30.995208761100000,40.0,1125.0,6-7(3) 6-4 6-4,3,R16,139.0,7.0,7.0,96.0,54.0,45.0,21.0,16.0,2.0,4.0,6.0,3.0,102.0,51.0,38.0,28.0,16.0,4.0,8.0
